,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
949,949,DRAM, 191,Paul Green Theatre,0229,MWF,13:25 - 15:15,11,1900-01-01 13:25:00,1900-01-01 15:15:00
952,952,DRAM, 193,Paul Green Theatre,0229,MWF,16:40 - 17:30,6,1900-01-01 16:40:00,1900-01-01 17:30:00
3621,3621,EDUC, 408,Peabody,0002,MWF,10:10 - 11:00,44,1900-01-01 10:10:00,1900-01-01 11:00:00
3620,3620,EDUC, 405,Peabody,0002,MWF,11:15 - 12:05,45,1900-01-01 11:30:00,1900-01-01 12:20:00
3632,3632,EDUC, 570,Peabody,0010,MWF,09:00 - 09:55,21,1900-01-01 09:00:00,1900-01-01 09:55:00
1998,1998,LING, 101,Peabody,0010,F,10:10 - 11:00,15,1900-01-01 10:25:00,1900-01-01 11:15:00
1710,1710,GSLL, 212,Peabody,0010,F,11:15 - 12:05,32,1900-01-01 11:45:00,1900-01-01 12:35:00
1711,1711,GSLL, 212,Peabody,0010,F,12:20 - 13:10,27,1900-01-01 13:05:00,1900-01-01 13:55:00
154,154,ANTH, 148,Peabody,0104,MWF,09:05 - 09:55,91,1900-01-01 09:05:00,1900-01-01 09:55:00
3594,3594,EDUC, 181,Peabody,0104,MWF,10:10 - 11:00,118,1900-01-01 10:25:00,1900-01-01 11:15:00
2644,2644,NSCI, 175,Peabody,0104,MWF,13:25 - 14:15,120,1900-01-01 13:25:00,1900-01-01 14:15:00
2125,2125,MATH, 381,Peabody,0203,MWF,09:05 - 09:55,35,1900-01-01 09:05:00,1900-01-01 09:55:00
3158,3158,SOCI, 101,Peabody,0203,MWF,10:10 - 11:00,47,1900-01-01 10:25:00,1900-01-01 11:15:00
3156,3156,SOCI, 101,Peabody,0203,MWF,11:15 - 12:05,49,1900-01-01 11:45:00,1900-01-01 12:35:00
3165,3165,SOCI, 130,Peabody,0204,MWF,09:05 - 09:55,45,1900-01-01 09:05:00,1900-01-01 09:55:00
1455,1455,EURO, 239,Peabody,0204,MWF,10:10 - 11:00,6,1900-01-01 10:25:00,1900-01-01 11:15:00
2585,2585,POLI, 239,Peabody,0204,MWF,10:10 - 11:00,40,1900-01-01 11:45:00,1900-01-01 12:35:00
2514,2514,POLI, 130,Peabody,0204,MWF,11:15 - 12:05,44,1900-01-01 13:05:00,1900-01-01 13:55:00
10,10,AAAD, 260,Peabody,0215,MWF,08:00 - 08:50,34,1900-01-01 08:00:00,1900-01-01 08:50:00
2294,2294,PHIL, 275,Peabody,0215,MWF,09:05 - 09:55,30,1900-01-01 09:20:00,1900-01-01 10:10:00
3269,3269,WGST, 275,Peabody,0215,MWF,09:05 - 09:55,10,1900-01-01 10:40:00,1900-01-01 11:30:00
2554,2554,POLI, 200,Peabody,0215,MWF,10:10 - 11:00,28,1900-01-01 12:00:00,1900-01-01 12:50:00
1183,1183,ENGL, 144,Peabody,0215,MWF,11:15 - 12:05,33,1900-01-01 13:20:00,1900-01-01 14:10:00
2565,2565,POLI, 209,Peabody,0216,MWF,09:05 - 09:55,28,1900-01-01 09:05:00,1900-01-01 09:55:00
847,847,COMM, 350,Peabody,0216,MWF,10:10 - 11:00,13,1900-01-01 10:25:00,1900-01-01 11:15:00
71,71,AMST, 235,Peabody,0216,F,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
1883,1883,HIST, 235,Peabody,0216,F,11:15 - 12:05,11,1900-01-01 13:05:00,1900-01-01 13:55:00
28,28,SWAH, 401,Peabody,0216,MWF,12:20 - 13:10,22,1900-01-01 14:25:00,1900-01-01 15:15:00
1604,1604,GEOG, 470,Peabody,0216,MWF,13:25 - 14:15,19,1900-01-01 15:45:00,1900-01-01 16:35:00
30,30,SWAH, 403,Peabody,0216,MWF,15:35 - 16:25,6,1900-01-01 17:05:00,1900-01-01 17:55:00
318,318,ASIA, 150,Peabody,0217,F,09:05 - 09:55,26,1900-01-01 09:05:00,1900-01-01 09:55:00
319,319,ASIA, 150,Peabody,0217,F,10:10 - 11:00,27,1900-01-01 10:25:00,1900-01-01 11:15:00
320,320,ASIA, 150,Peabody,0217,F,11:15 - 12:05,28,1900-01-01 11:45:00,1900-01-01 12:35:00
321,321,ASIA, 150,Peabody,0217,F,12:20 - 13:10,27,1900-01-01 13:05:00,1900-01-01 13:55:00
322,322,ASIA, 150,Peabody,0217,F,13:25 - 14:15,26,1900-01-01 14:25:00,1900-01-01 15:15:00
323,323,ASIA, 150,Peabody,0217,F,14:30 - 15:20,25,1900-01-01 15:45:00,1900-01-01 16:35:00
174,174,ANTH, 232,Peabody,0218,MWF,10:10 - 11:00,35,1900-01-01 10:10:00,1900-01-01 11:00:00
1878,1878,HIST, 225,Peabody,0218,F,11:15 - 12:05,15,1900-01-01 11:30:00,1900-01-01 12:20:00
2550,2550,POLI, 150,Peabody,0220,F,08:00 - 08:50,14,1900-01-01 08:00:00,1900-01-01 08:50:00
2551,2551,POLI, 150,Peabody,0220,F,09:05 - 09:55,16,1900-01-01 09:20:00,1900-01-01 10:10:00
2552,2552,POLI, 150,Peabody,0220,F,10:10 - 11:00,20,1900-01-01 10:40:00,1900-01-01 11:30:00
2000,2000,LING, 101,Peabody,0220,F,11:15 - 12:05,21,1900-01-01 12:00:00,1900-01-01 12:50:00
993,993,CMPL, 120,Peabody,0220,F,12:20 - 13:10,20,1900-01-01 13:20:00,1900-01-01 14:10:00
16,16,AAAD, 315,Peabody,0220,MWF,13:25 - 14:15,30,1900-01-01 14:40:00,1900-01-01 15:30:00
1429,1429,ENEC, 368,Peabody,0306,MWF,09:05 - 09:55,11,1900-01-01 09:05:00,1900-01-01 09:55:00
2301,2301,PHIL, 368,Peabody,0306,MWF,09:05 - 09:55,27,1900-01-01 10:25:00,1900-01-01 11:15:00
1576,1576,GEOG, 210,Peabody,0306,F,10:10 - 11:00,1,1900-01-01 11:45:00,1900-01-01 12:35:00
1663,1663,GLBL, 210,Peabody,0306,F,10:10 - 11:00,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1866,1866,HIST, 210,Peabody,0306,F,10:10 - 11:00,1,1900-01-01 14:25:00,1900-01-01 15:15:00
2569,2569,POLI, 210,Peabody,0306,F,10:10 - 11:00,1,1900-01-01 15:45:00,1900-01-01 16:35:00
2275,2275,PHIL, 160,Peabody,0306,F,11:15 - 12:05,24,1900-01-01 17:05:00,1900-01-01 17:55:00
1176,1176,ENGL, 140,Peabody,0306,MWF,12:20 - 13:10,21,1900-01-01 18:25:00,1900-01-01 19:15:00
3244,3244,WGST, 140,Peabody,0306,MWF,12:20 - 13:10,10,1900-01-01 19:45:00,1900-01-01 20:35:00
2868,2868,RELI, 429,Peabody,0311,MWF,10:10 - 11:00,11,1900-01-01 10:10:00,1900-01-01 11:00:00
3182,3182,SOCI, 429,Peabody,0311,MWF,10:10 - 11:00,35,1900-01-01 11:30:00,1900-01-01 12:20:00
3631,3631,EDUC, 533,Peabody,0311,MWF,11:15 - 12:05,45,1900-01-01 12:50:00,1900-01-01 13:40:00
3173,3173,SOCI, 252,Peabody,0311,MWF,13:25 - 14:15,46,1900-01-01 14:10:00,1900-01-01 15:00:00
3180,3180,SOCI, 422,Peabody,0311,MWF,14:30 - 15:20,47,1900-01-01 15:30:00,1900-01-01 16:20:00
2207,2207,MUSC, 202,Person,0110,F,12:20 - 13:10,10,1900-01-01 12:20:00,1900-01-01 13:10:00
2394,2394,PHYS, 631,Phillips,0206,F,10:10 - 11:00,28,1900-01-01 10:10:00,1900-01-01 11:00:00
2386,2386,PHYS, 332,Phillips,0206,F,15:30 - 17:30,6,1900-01-01 15:30:00,1900-01-01 17:30:00
2391,2391,PHYS, 510,Phillips,0208,F,08:30 - 10:00,19,1900-01-01 08:30:00,1900-01-01 10:00:00
1916,1916,HIST, 289,Phillips,0212,F,09:05 - 09:55,16,1900-01-01 09:05:00,1900-01-01 09:55:00
1915,1915,HIST, 289,Phillips,0212,F,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1143,1143,ENGL, 120,Phillips,0212,F,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
1738,1738,HIST, 108,Phillips,0212,F,13:25 - 14:15,19,1900-01-01 13:40:00,1900-01-01 14:30:00
2370,2370,PHYS, 119,Phillips,0215,MWF,09:05 - 09:55,88,1900-01-01 09:05:00,1900-01-01 09:55:00
2082,2082,MATH, 232,Phillips,0215,MWF,10:10 - 11:00,144,1900-01-01 10:25:00,1900-01-01 11:15:00
2342,2342,PHYS, 100,Phillips,0215,MWF,12:20 - 13:10,75,1900-01-01 12:20:00,1900-01-01 13:10:00
2100,2100,MATH, 233,Phillips,0215,MWF,14:30 - 15:20,136,1900-01-01 14:30:00,1900-01-01 15:20:00
3098,3098,SPAN, 300,Phillips,0220,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
3006,3006,SPAN, 105,Phillips,0220,MWF,10:10 - 11:00,20,1900-01-01 10:25:00,1900-01-01 11:15:00
3041,3041,SPAN, 203,Phillips,0220,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
2960,2960,PORT, 102,Phillips,0220,MWF,12:20 - 13:10,23,1900-01-01 13:05:00,1900-01-01 13:55:00
1861,1861,HIST, 206,Phillips,0220,F,14:30 - 15:20,11,1900-01-01 14:30:00,1900-01-01 15:20:00
2742,2742,PWAD, 206,Phillips,0220,F,14:30 - 15:20,9,1900-01-01 15:50:00,1900-01-01 16:40:00
1209,1209,ENGL, 225,Phillips,0222,F,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
2393,2393,PHYS, 545,Phillips,0222,MWF,11:15 - 12:05,5,1900-01-01 11:15:00,1900-01-01 12:05:00
3013,3013,SPAN, 105,Phillips,0222,MWF,12:20 - 13:10,19,1900-01-01 12:35:00,1900-01-01 13:25:00
800,800,COMM, 120,Phillips,0222,F,14:30 - 15:20,15,1900-01-01 14:30:00,1900-01-01 15:20:00
3136,3136,MNGT, 120,Phillips,0222,F,14:30 - 15:20,5,1900-01-01 15:50:00,1900-01-01 16:40:00
2449,2449,PLCY, 101H,Phillips,0224,MWF,10:10 - 11:00,20,1900-01-01 10:10:00,1900-01-01 11:00:00
1999,1999,LING, 101,Phillips,0224,F,11:15 - 12:05,19,1900-01-01 11:30:00,1900-01-01 12:20:00
2797,2797,JWST, 103,Phillips,0224,F,12:20 - 13:10,2,1900-01-01 12:50:00,1900-01-01 13:40:00
2822,2822,RELI, 103,Phillips,0224,F,12:20 - 13:10,19,1900-01-01 14:10:00,1900-01-01 15:00:00
2097,2097,MATH, 232H,Phillips,0224,MWF,13:25 - 14:15,10,1900-01-01 15:30:00,1900-01-01 16:20:00
2161,2161,MATH, 676,Phillips,0224,MWF,14:30 - 15:20,14,1900-01-01 16:50:00,1900-01-01 17:40:00
53,53,AMST, 110,Phillips,0228,F,09:05 - 09:55,2,1900-01-01 09:05:00,1900-01-01 09:55:00
1745,1745,HIST, 110,Phillips,0228,F,09:05 - 09:55,15,1900-01-01 10:25:00,1900-01-01 11:15:00
56,56,AMST, 110,Phillips,0228,F,10:10 - 11:00,2,1900-01-01 11:45:00,1900-01-01 12:35:00
1748,1748,HIST, 110,Phillips,0228,F,10:10 - 11:00,18,1900-01-01 13:05:00,1900-01-01 13:55:00
1316,1316,ECON, 384,Phillips,0228,F,11:15 - 12:05,3,1900-01-01 14:25:00,1900-01-01 15:15:00
2306,2306,PHIL, 384,Phillips,0228,F,11:15 - 12:05,20,1900-01-01 15:45:00,1900-01-01 16:35:00
2602,2602,POLI, 384,Phillips,0228,F,11:15 - 12:05,2,1900-01-01 17:05:00,1900-01-01 17:55:00
994,994,CMPL, 120,Phillips,0228,F,13:25 - 14:15,18,1900-01-01 18:25:00,1900-01-01 19:15:00
2705,2705,PSYC, 490,Phillips,0228,MWF,14:30 - 15:20,31,1900-01-01 19:45:00,1900-01-01 20:35:00
2422,2422,PLAN, 714,Phillips,0247,F,08:00 - 08:50,23,1900-01-01 08:00:00,1900-01-01 08:50:00
2423,2423,PLAN, 714,Phillips,0247,F,08:00 - 08:50,22,1900-01-01 09:20:00,1900-01-01 10:10:00
2429,2429,PLAN, 720,Phillips,0247,F,09:05 - 09:55,34,1900-01-01 10:40:00,1900-01-01 11:30:00
2421,2421,PLAN, 714,Phillips,0247,F,10:00 - 11:00,45,1900-01-01 12:00:00,1900-01-01 13:00:00
2419,2419,PLAN, 710,Phillips,0247,F,12:20 - 13:10,32,1900-01-01 13:30:00,1900-01-01 14:20:00
577,577,BMME, 441,Phillips,0247,MWF,13:25 - 14:15,1,1900-01-01 14:50:00,1900-01-01 15:40:00
2389,2389,PHYS, 441,Phillips,0247,MWF,13:25 - 14:15,40,1900-01-01 16:10:00,1900-01-01 17:00:00
2392,2392,PHYS, 521,Phillips,0247,MWF,14:30 - 15:20,28,1900-01-01 17:30:00,1900-01-01 18:20:00
2052,2052,MATH, 130,Phillips,0265,MWF,08:00 - 08:50,44,1900-01-01 08:00:00,1900-01-01 08:50:00
2135,2135,MATH, 383,Phillips,0265,MWF,09:05 - 09:55,46,1900-01-01 09:20:00,1900-01-01 10:10:00
2379,2379,PHYS, 281L,Phillips,0265,F,10:10 - 11:00,26,1900-01-01 10:40:00,1900-01-01 11:30:00
2136,2136,MATH, 383,Phillips,0265,MWF,11:15 - 12:05,48,1900-01-01 12:00:00,1900-01-01 12:50:00
2144,2144,MATH, 528,Phillips,0265,MWF,12:20 - 13:10,40,1900-01-01 13:20:00,1900-01-01 14:10:00
2128,2128,MATH, 381,Phillips,0265,MWF,13:25 - 14:15,40,1900-01-01 14:40:00,1900-01-01 15:30:00
2073,2073,MATH, 231,Phillips,0275,F,08:00 - 08:50,30,1900-01-01 08:00:00,1900-01-01 08:50:00
2074,2074,MATH, 231,Phillips,0275,F,09:05 - 09:55,30,1900-01-01 09:20:00,1900-01-01 10:10:00
2075,2075,MATH, 231,Phillips,0275,F,10:10 - 11:00,28,1900-01-01 10:40:00,1900-01-01 11:30:00
2076,2076,MATH, 231,Phillips,0275,F,11:15 - 12:05,28,1900-01-01 12:00:00,1900-01-01 12:50:00
2077,2077,MATH, 231,Phillips,0275,F,12:20 - 13:10,24,1900-01-01 13:20:00,1900-01-01 14:10:00
2163,2163,MATH, 753,Phillips,0301,MWF,10:10 - 11:00,10,1900-01-01 10:10:00,1900-01-01 11:00:00
3163,3163,SOCI, 124,Phillips,0328,MWF,10:10 - 11:00,36,1900-01-01 10:10:00,1900-01-01 11:00:00
3242,3242,WGST, 124,Phillips,0328,MWF,10:10 - 11:00,5,1900-01-01 11:30:00,1900-01-01 12:20:00
1226,1226,ENGL, 268H,Phillips,0328,F,11:15 - 12:05,18,1900-01-01 12:50:00,1900-01-01 13:40:00
2381,2381,PHYS, 331,Phillips,0328,MWF,12:20 - 13:10,17,1900-01-01 14:10:00,1900-01-01 15:00:00
409,409,PRSN, 203,Phillips,0328,MWF,13:25 - 14:15,6,1900-01-01 15:30:00,1900-01-01 16:20:00
2031,2031,MATH, 110,Phillips,0332,MWF,08:00 - 08:50,51,1900-01-01 08:00:00,1900-01-01 08:50:00
2032,2032,MATH, 110,Phillips,0332,MWF,09:05 - 09:55,48,1900-01-01 09:20:00,1900-01-01 10:10:00
2126,2126,MATH, 381,Phillips,0332,MWF,10:10 - 11:00,44,1900-01-01 10:40:00,1900-01-01 11:30:00
2034,2034,MATH, 110,Phillips,0332,MWF,11:15 - 12:05,57,1900-01-01 12:00:00,1900-01-01 12:50:00
2035,2035,MATH, 110,Phillips,0332,MWF,13:25 - 14:15,55,1900-01-01 13:25:00,1900-01-01 14:15:00
2036,2036,MATH, 110,Phillips,0332,MWF,14:30 - 15:20,54,1900-01-01 14:45:00,1900-01-01 15:35:00
2047,2047,MATH, 130,Phillips,0335,MWF,09:05 - 09:55,71,1900-01-01 09:05:00,1900-01-01 09:55:00
2048,2048,MATH, 130,Phillips,0335,MWF,10:10 - 11:00,72,1900-01-01 10:25:00,1900-01-01 11:15:00
2049,2049,MATH, 130,Phillips,0335,MWF,11:15 - 12:05,73,1900-01-01 11:45:00,1900-01-01 12:35:00
2050,2050,MATH, 130,Phillips,0335,MWF,12:20 - 13:10,69,1900-01-01 13:05:00,1900-01-01 13:55:00
2051,2051,MATH, 130,Phillips,0335,MWF,13:25 - 14:15,70,1900-01-01 14:25:00,1900-01-01 15:15:00
2042,2042,MATH, 118,Phillips,0367,F,09:05 - 09:55,36,1900-01-01 09:05:00,1900-01-01 09:55:00
542,542,BIOL, 434,Phillips,0367,MWF,10:10 - 11:00,17,1900-01-01 10:25:00,1900-01-01 11:15:00
2159,2159,MATH, 661,Phillips,0367,MWF,11:15 - 12:05,21,1900-01-01 11:45:00,1900-01-01 12:35:00
3935,3935,ENVR, 661,Phillips,0367,MWF,11:15 - 12:05,1,1900-01-01 13:05:00,1900-01-01 13:55:00
2041,2041,MATH, 118,Phillips,0367,F,13:25 - 14:15,38,1900-01-01 14:25:00,1900-01-01 15:15:00
2044,2044,MATH, 118,Phillips,0367,F,14:30 - 15:20,37,1900-01-01 15:45:00,1900-01-01 16:35:00
2158,2158,MATH, 657,Phillips,0381,MWF,09:05 - 09:55,8,1900-01-01 09:05:00,1900-01-01 09:55:00
1997,1997,LING, 101,Phillips,0381,F,10:10 - 11:00,15,1900-01-01 10:25:00,1900-01-01 11:15:00
2116,2116,MATH, 233,Phillips,0381,F,11:15 - 12:05,29,1900-01-01 11:45:00,1900-01-01 12:35:00
2046,2046,MATH, 119,Phillips,0381,MWF,13:25 - 14:15,34,1900-01-01 13:25:00,1900-01-01 14:15:00
2142,2142,MATH, 523,Phillips,0381,MWF,14:30 - 15:20,22,1900-01-01 14:45:00,1900-01-01 15:35:00
2113,2113,MATH, 233,Phillips,0383,F,08:00 - 08:50,39,1900-01-01 08:00:00,1900-01-01 08:50:00
2043,2043,MATH, 118,Phillips,0383,F,10:10 - 11:00,39,1900-01-01 10:10:00,1900-01-01 11:00:00
1976,1976,IDST, 184,Phillips,0383,F,11:15 - 12:10,39,1900-01-01 11:30:00,1900-01-01 12:25:00
2262,2262,PHIL, 101,Phillips,0383,MWF,12:20 - 13:10,40,1900-01-01 12:55:00,1900-01-01 13:45:00
2053,2053,MATH, 152,Phillips,0383,MWF,14:30 - 15:20,42,1900-01-01 14:30:00,1900-01-01 15:20:00
2114,2114,MATH, 233,Phillips,0385,F,09:05 - 09:55,30,1900-01-01 09:05:00,1900-01-01 09:55:00
2115,2115,MATH, 233,Phillips,0385,F,10:10 - 11:00,31,1900-01-01 10:25:00,1900-01-01 11:15:00
2038,2038,MATH, 118,Phillips,0385,MWF,11:15 - 12:05,41,1900-01-01 11:45:00,1900-01-01 12:35:00
2139,2139,MATH, 521,Phillips,0385,MWF,13:25 - 14:15,28,1900-01-01 13:25:00,1900-01-01 14:15:00
4084,4084,SPHG, 351,Rosenau (Public Heal,0133,MWF,11:15 - 12:05,56,1900-01-01 11:15:00,1900-01-01 12:05:00
4085,4085,SPHG, 351,Rosenau (Public Heal,0133,MWF,12:20 - 13:10,60,1900-01-01 12:35:00,1900-01-01 13:25:00
3927,3927,ENVR, 430,Rosenau (Public Heal,0228,MWF,13:25 - 14:15,36,1900-01-01 13:25:00,1900-01-01 14:15:00
3943,3943,ENVR, 890,Rosenau (Public Heal,0230,F,10:10 - 11:25,10,1900-01-01 10:10:00,1900-01-01 11:25:00
63,63,AMST, 175,Rosenau (Public Heal,0230,F,15:35 - 16:25,4,1900-01-01 15:35:00,1900-01-01 16:25:00
166,166,ANTH, 175,Rosenau (Public Heal,0230,F,15:35 - 16:25,6,1900-01-01 16:55:00,1900-01-01 17:45:00
4047,4047,NUTR, 175,Rosenau (Public Heal,0230,F,15:35 - 16:25,8,1900-01-01 18:15:00,1900-01-01 19:05:00
4059,4059,NUTR, 705,Rosenau (Public Heal,0241,MWF,12:20 - 13:10,4,1900-01-01 12:20:00,1900-01-01 13:10:00
894,894,COMP, 401,Sitterson,0011,F,09:05 - 09:55,57,1900-01-01 09:05:00,1900-01-01 09:55:00
895,895,COMP, 401,Sitterson,0011,F,10:10 - 11:00,52,1900-01-01 10:25:00,1900-01-01 11:15:00
896,896,COMP, 401,Sitterson,0011,F,11:15 - 12:05,47,1900-01-01 11:45:00,1900-01-01 12:35:00
898,898,COMP, 401,Sitterson,0011,F,12:20 - 13:10,47,1900-01-01 13:05:00,1900-01-01 13:55:00
900,900,COMP, 401,Sitterson,0011,F,13:25 - 14:15,49,1900-01-01 14:25:00,1900-01-01 15:15:00
901,901,COMP, 401,Sitterson,0011,F,14:30 - 15:20,52,1900-01-01 15:45:00,1900-01-01 16:35:00
907,907,COMP, 411,Sitterson,0014,F,11:15 - 12:30,99,1900-01-01 11:15:00,1900-01-01 12:30:00
2498,2498,POLI, 100,Smith,0107,MWF,09:05 - 09:55,30,1900-01-01 09:05:00,1900-01-01 09:55:00
1994,1994,LING, 101,Smith,0107,MWF,10:10 - 11:00,23,1900-01-01 10:25:00,1900-01-01 11:15:00
333,333,ASIA, 180,Smith,0107,F,11:20 - 12:10,3,1900-01-01 11:45:00,1900-01-01 12:35:00
2858,2858,RELI, 180,Smith,0107,F,11:20 - 12:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
2793,2793,JWST, 103,Smith,0107,F,12:20 - 13:10,2,1900-01-01 14:25:00,1900-01-01 15:15:00
2818,2818,RELI, 103,Smith,0107,F,12:20 - 13:10,19,1900-01-01 15:45:00,1900-01-01 16:35:00
2794,2794,JWST, 103,Smith,0107,F,13:25 - 14:15,2,1900-01-01 17:05:00,1900-01-01 17:55:00
2819,2819,RELI, 103,Smith,0107,F,13:25 - 14:15,18,1900-01-01 18:25:00,1900-01-01 19:15:00
2795,2795,JWST, 103,Smith,0107,F,14:30 - 15:20,2,1900-01-01 19:45:00,1900-01-01 20:35:00
2820,2820,RELI, 103,Smith,0107,F,14:30 - 15:20,17,1900-01-01 21:05:00,1900-01-01 21:55:00
2006,2006,LING, 500,Smith,0107,F,15:30 - 16:45,12,1900-01-01 22:25:00,1900-01-01 23:40:00
939,939,DRAM, 116,Stone Center,0103,MWF,10:10 - 11:00,119,1900-01-01 10:10:00,1900-01-01 11:00:00
940,940,DRAM, 116,Stone Center,0103,MWF,11:15 - 12:05,117,1900-01-01 11:30:00,1900-01-01 12:20:00
2652,2652,PSYC, 101,Stone Center,0103,MWF,14:30 - 15:20,297,1900-01-01 14:30:00,1900-01-01 15:20:00
2558,2558,POLI, 205,Stone Center,0209,MWF,09:05 - 09:55,21,1900-01-01 09:05:00,1900-01-01 09:55:00
1982,1982,IDST, 190,Stone Center,0209,F,10:10 - 11:00,25,1900-01-01 10:25:00,1900-01-01 11:15:00
3010,3010,SPAN, 105,Stone Center,0209,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
756,756,CLAS,  51,Stone Center,0209,MWF,14:30 - 15:20,24,1900-01-01 14:30:00,1900-01-01 15:20:00
1989,1989,IDST, 201,Stone Center,0209,F,15:35 - 16:25,29,1900-01-01 15:50:00,1900-01-01 16:40:00
1990,1990,IDST, 201,Stone Center,0209,F,16:40 - 17:30,26,1900-01-01 17:10:00,1900-01-01 18:00:00
700,700,CHEM, 421,Stone Center,0210,MWF,09:05 - 09:55,28,1900-01-01 09:05:00,1900-01-01 09:55:00
2277,2277,PHIL, 160,Stone Center,0210,F,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
2278,2278,PHIL, 160,Stone Center,0210,F,13:25 - 14:15,24,1900-01-01 13:25:00,1900-01-01 14:15:00
809,809,COMM, 130,Swain Hall,101A,F,09:05 - 10:55,13,1900-01-01 09:05:00,1900-01-01 10:55:00
810,810,COMM, 130,Swain Hall,101A,F,11:15 - 13:05,15,1900-01-01 11:25:00,1900-01-01 13:15:00
4103,4103,SOWO, 500,Tate Turner Kuralt,0101,F,09:00 - 11:50,18,1900-01-01 09:00:00,1900-01-01 11:50:00
4108,4108,SOWO, 523,Tate Turner Kuralt,0101,F,12:30 - 14:30,13,1900-01-01 12:30:00,1900-01-01 14:30:00
4119,4119,SOWO, 540,Tate Turner Kuralt,0102,F,09:00 - 11:50,25,1900-01-01 09:00:00,1900-01-01 11:50:00
4109,4109,SOWO, 523,Tate Turner Kuralt,0102,F,12:00 - 14:00,13,1900-01-01 12:20:00,1900-01-01 14:20:00
4124,4124,SOWO, 570,Tate Turner Kuralt,0102,F,14:00 - 16:50,25,1900-01-01 14:50:00,1900-01-01 17:40:00
4153,4153,SOWO, 914,Tate Turner Kuralt,0107,F,09:00 - 11:50,3,1900-01-01 09:00:00,1900-01-01 11:50:00
4107,4107,SOWO, 523,Tate Turner Kuralt,0107,F,12:30 - 14:30,13,1900-01-01 12:30:00,1900-01-01 14:30:00
2510,2510,POLI, 100,Tate Turner Kuralt,0114,F,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
4102,4102,SOWO, 500,Tate Turner Kuralt,0114,F,09:00 - 11:50,19,1900-01-01 09:20:00,1900-01-01 12:10:00
1807,1807,HIST, 140,Tate Turner Kuralt,0114,F,13:25 - 14:15,18,1900-01-01 13:25:00,1900-01-01 14:15:00
4104,4104,SOWO, 500,Tate Turner Kuralt,0135,F,09:00 - 11:50,24,1900-01-01 09:00:00,1900-01-01 11:50:00
4114,4114,SOWO, 530,Tate Turner Kuralt,0135,F,14:00 - 16:50,25,1900-01-01 14:00:00,1900-01-01 16:50:00
4100,4100,SOWO, 500,Tate Turner Kuralt,0300,F,09:00 - 11:50,18,1900-01-01 09:00:00,1900-01-01 11:50:00
4101,4101,SOWO, 500,Tate Turner Kuralt,0500,F,09:00 - 11:50,13,1900-01-01 09:00:00,1900-01-01 11:50:00
4106,4106,SOWO, 523,Tate Turner Kuralt,0500,F,12:30 - 14:30,10,1900-01-01 12:30:00,1900-01-01 14:30:00
4105,4105,SOWO, 523,Tate Turner Kuralt,226A,F,12:30 - 14:30,11,1900-01-01 12:30:00,1900-01-01 14:30:00
3456,3456,LAW, 286,Van-Hecke-Wettach,3025,WThF,10:55 - 11:50,11,1900-01-01 10:55:00,1900-01-01 11:50:00
3466,3466,LAW, 295,Van-Hecke-Wettach,3025,TuF,13:00 - 14:25,16,1900-01-01 13:00:00,1900-01-01 14:25:00
3467,3467,LAW, 295,Van-Hecke-Wettach,3031,TuF,13:00 - 14:25,16,1900-01-01 13:00:00,1900-01-01 14:25:00
3465,3465,LAW, 295,Van-Hecke-Wettach,3049,TuF,13:00 - 14:25,16,1900-01-01 13:00:00,1900-01-01 14:25:00
3457,3457,LAW, 295,Van-Hecke-Wettach,3080,TuF,10:25 - 11:50,15,1900-01-01 10:25:00,1900-01-01 11:50:00
3468,3468,LAW, 295,Van-Hecke-Wettach,3080,F,13:00 - 14:25,16,1900-01-01 13:00:00,1900-01-01 14:25:00
3458,3458,LAW, 295,Van-Hecke-Wettach,4004,TuF,10:25 - 11:50,16,1900-01-01 10:25:00,1900-01-01 11:50:00
3420,3420,LAW, 204,Van-Hecke-Wettach,4004,WThF,13:00 - 14:15,31,1900-01-01 13:00:00,1900-01-01 14:15:00
3461,3461,LAW, 295,Van-Hecke-Wettach,4081,TuF,10:25 - 11:50,17,1900-01-01 10:25:00,1900-01-01 11:50:00
3464,3464,LAW, 295,Van-Hecke-Wettach,4082,F,10:25 - 11:50,15,1900-01-01 10:25:00,1900-01-01 11:50:00
3460,3460,LAW, 295,Van-Hecke-Wettach,4082,F,13:00 - 14:25,16,1900-01-01 13:00:00,1900-01-01 14:25:00
3453,3453,LAW, 275,Van-Hecke-Wettach,4085,F,08:45 - 10:10,23,1900-01-01 08:45:00,1900-01-01 10:10:00
